69.39999956338471, 1, orange, Entry
69.39999956338471, 2, yellow, Exit
69.43333289650833, 1, yellow, Entry
70.73333288832966, 1, greenish_blue, Exit
71.99999954702736, 1, orange, Exit
72.39999954451085, 2, greenish_blue, Entry
75.99999952186222, 1, yellow, Exit
76.03333285498584, 1, yellow, Entry
76.36666618622208, 2, greenish_blue, Exit
76.3999995193457, 2, greenish_blue, Entry
76.99999951557093, 2, greenish_blue, Exit
77.03333284869456, 2, greenish_blue, Entry
77.0999995149418, 2, greenish_blue, Exit
77.16666618118904, 2, greenish_blue, Entry
77.49999951242529, 4, orange, Entry
77.63333284491978, 2, greenish_blue, Exit
77.63333284491978, 1, greenish_blue, Entry
77.76666617741428, 1, greenish_blue, Exit
77.76666617741428, 2, greenish_blue, Entry
79.99999949669707, 4, orange, Exit
79.99999949669707, 2, greenish_blue, Exit
79.99999949669707, 1, yellow, Exit
80.0333328298207, 4, orange, Entry
80.0333328298207, 1, yellow, Entry
83.99999947153192, 4, orange, Exit
83.99999947153192, 2, greenish_blue, Entry
84.03333280465554, 4, orange, Entry
85.16666613085876, 2, greenish_blue, Exit
85.86666612645486, 1, greenish_blue, Entry
86.23333279081471, 4, orange, Exit
86.23333279081471, 1, orange, Entry
86.59999945517458, 1, greenish_blue, Exit
87.16666611827618, 1, greenish_blue, Entry
87.29999945077068, 1, greenish_blue, Exit
87.29999945077068, 2, greenish_blue, Entry
87.39999945014155, 2, greenish_blue, Exit
87.39999945014155, 1, greenish_blue, Entry
87.4666661163888, 1, greenish_blue, Exit
87.4666661163888, 2, greenish_blue, Entry
87.99999944636677, 1, orange, Exit
87.99999944636677, 2, greenish_blue, Exit
87.99999944636677, 1, greenish_blue, Entry
89.83333276816609, 1, orange, Entry
91.99999942120164, 1, orange, Exit
91.99999942120164, 1, greenish_blue, Exit
92.03333275432526, 1, orange, Entry
95.99999939603649, 1, orange, Exit
96.03333272916011, 1, orange, Entry
99.5333327071406, 1, orange, Exit
99.5333327071406, 1, yellow, Exit
99.59999937338785, 1, orange, Entry
99.59999937338785, 3, yellow, Entry
99.99999937087134, 1, orange, Exit
100.16666603648946, 2, greenish_blue, Entry
100.19999936961308, 2, greenish_blue, Exit
100.3666660352312, 1, orange, Entry
100.6333327002202, 4, greenish_blue, Entry
100.83333269896193, 4, greenish_blue, Exit
103.99999934570619, 1, orange, Exit
104.03333267882981, 1, orange, Entry
104.03333267882981, 4, greenish_blue, Entry
